id;marca;nomeDaPeca;precoComDesconto;precoSemDesconto;Descricao;Tamanho;Condicao;Cores;DisponÌvel;Data;Status
14955;Quiksilver;Camisa Estampada Quiksilver;69.00;69.00;Camisa de manga curta com estampa floral nas cores azul e branco. Possui um bolso na frente.;P;Vintage;;VENDIDO;29:53.7;VERIFICADO
14956;Damyller;Camisa Estampada Damyller;79.00;79.00;Camisa branca de manga curta com estampa nas cores azul, verde e roxo. Possui um bolso na frente.;G;Vintage;;VENDIDO;08:27.6;VERIFICADO
14957;HK;Camisa Xadrez KF;59.00;59.00;Camisa de manga curta com estampa xadrez. Possui um bolso na frente.;M;Vintage;;VENDIDO;41:32.4;VERIFICADO
14958;Wit Ford;Camisa Estampada Wit Ford;79.00;79.00;Camisa de manga curta com estampa floral. N„o È aberta na frente, possui botıes frontais apenas prÛximos ‡ gola. Possui um bolso na frente.;GG;Vintage;;VENDIDO;17:25.6;VERIFICADO
14959;Alternativa;Camisa Estampa Abstrata;79.00;79.00;Camisa de manga curta com estampa abstrata. Possui dois bolsos na frente.;M;Vintage;;VENDIDO;26:37.9;VERIFICADO
14960;Sem Marca;Camisa Estampada;69.00;69.00;Camisa estampada de manga curta. Possui um bolso na frente.;G;Vintage;;VENDIDO;54:50.0;VERIFICADO
14961;Pierre St. Martin;Blazer Pierre St. Martin;79.00;79.00;Blazer boyfriend com bolsos frontais e dois botıes.;46;Vintage;;VENDIDO;25:41.3;VERIFICADO
14962;Ellaben;Blusa Ellaben;39.00;39.00;Blusa de malha com estampa floral.;G;Vintage;;VENDIDO;19:12.9;VERIFICADO
14963;Solezia;Blusa Solezia;19.00;45.00;Blusa cigana estampada transparente. Possui amarraÁ„o no decote e nas mangas.;G;Vintage;;DISPONIVEL;38:51.8;VERIFICADO
14964;Luna Modas;Blusa Boho;15.00;45.00;Blusa de manga comprida com amarraÁ„o no decote.;P;Novo;;DISPONIVEL;55:53.5;VERIFICADO
14965;Queda Livre;Colete Jeans Queda Livre;59.00;59.00;Colete jeans com bolsos na frente e barras desfiadas.;P;Vintage;;VENDIDO;27:04.1;VERIFICADO
14966;Tegui;Jaqueta Jeans Tegui;99.00;99.00;Jaqueta jeans mais compridinha, com 3 bolsos na parte da frente. … forrada com tecido xadrez.;P;Vintage;;VENDIDO;08:34.1;VERIFICADO
14967;Sem Marca;Colete Floral;15.00;39.00;Colete com estampa floral na frente. Possui trÍs botıes e amarraÁ„o atr·s.;U;Vintage;;DISPONIVEL;18:28.1;VERIFICADO
14968;Sem Marca;Blusa Floral El·stico;45.00;45.00;Blusa preta com estampa floral. … soltinha e possui el·stico na cintura.;M;Vintage;;VENDIDO;33:34.6;VERIFICADO
14969;Pro World;Camisa P·ssaros;49.00;49.00;Camisa de manga curta estampada com transparÍncia. Possui mangas bufantes e botıes perolados.;M;Novo;;VENDIDO;25:38.0;VERIFICADO
14970;Sem Marca;Camisa Floral Verde √Ågua;45.00;45.00;Camisa de manga curta verde ·gua transparente, com estampa floral. Possui botıes dourados.;M;Vintage;;VENDIDO;21:19.2;VERIFICADO
14971;Sem Marca;Camisa Floral Borboletas;39.00;39.00;Camisa transparente com estampa floral sem mangas. Possui botıes de pedras com amarraÁ„o na gola.;M;Vintage;;VENDIDO;44:29.6;VERIFICADO
14972;Sem Marca;Blusa Estampada Ampla;49.00;49.00;Blusa ampla estampada com botıes na frente.;G;Vintage;;VENDIDO;34:40.1;VERIFICADO
14973;System;Blusa Bordada System;15.00;29.00;Blusa com alcinhas regul·veis na cor pink, com bordados em miÁangas e lantejoulas na gola.;38;Vintage;;DISPONIVEL;53:21.3;VERIFICADO
14974;Nary;Jaqueta Jeans Nary;79.00;79.00;Jaqueta jeans branca com bolsos e botıes na frente.;M;Vintage;;VENDIDO;33:05.8;VERIFICADO
14975;Armaggi;Camiseta Estampada Armaggi;49.00;49.00;Camiseta estampada com gola.;M;Vintage;;VENDIDO;20:46.8;VERIFICADO
14976;Maria Helena Guedes;Jaqueta Maria Helena Guedes;89.00;89.00;Jaqueta jeans mostarda com detalhe nos bolsos em veludo cotelÍ. Possui etiqueta vintage atr·s.;M;Vintage;;VENDIDO;36:59.4;VERIFICADO
14977;Sem Marca;Camisa Estampada Spikes;49.00;49.00;Camisa sem mangas estampada, com gola e vista em tecido preto. Possui botıes em spikes dourados.;P;Vintage;;VENDIDO;18:33.4;VERIFICADO
14978;TNG;Vestido TNG;69.00;69.00;Vestido preto com saia em bandage e parte de cima caÌda.;M;Vintage;;DISPONIVEL;40:27.8;VERIFICADO
14979;Sem Marca;Blusa Estampada Marinho;45.00;45.00;Blusa marinho estampada, apresenta leve transparÍncia. Possui botÙes na parte da frente.;G;Vintage;;VENDIDO;19:32.2;VERIFICADO
14980;Sem Marca;Blusa Cigana Xadrez;29.00;49.00;Blusa ciganinha transparente com estampa xadrez.;P;Vintage;;DISPONIVEL;43:13.6;VERIFICADO
14981;Marfinno;Camisa Estampada Marfinno;15.00;45.00;Camisa sem mangas estampada.;38;Vintage;;DISPONIVEL;50:31.4;VERIFICADO
14982;Bokker;Camisa Bokker;39.00;39.00;Camisa sem mangas colorida.;M;Vintage;;VENDIDO;47:04.4;VERIFICADO
14983;Sem Marca;Vestido Verde √Ågua;45.00;45.00;Vestido estampado nas cores verde ·gua e branco.;M;Vintage;;VENDIDO;54:17.3;VERIFICADO
14984;Style Biz Inc.;Camisa Bicolor Style;59.00;59.00;Camisa bicolor ampla, na cor off white com gola e vista em preto. … mais comprida na parte das costas.;M;Vintage;;VENDIDO;43:50.3;VERIFICADO
14985;Tomany;Saia Tomany;15.00;45.00;Saia bege com zÌper atr·s.;PP;Vintage;;VENDIDO;19:59.7;VERIFICADO
14986;Inco;Camisa Vintage Po·;59.00;59.00;Camisa estampada com po·s nas cores branco e marrom. … vintage e possui gola bem pontuda.;M;Vintage;;VENDIDO;14:42.2;VERIFICADO
14987;Sem Marca;Macac„o Floral P&B;89.00;89.00;Macac„o midi floral preto e branco com botıes na parte da frente. Possui decote nas costas com amarraÁ„o.;M;Vintage;;VENDIDO;39:26.5;VERIFICADO
14988;Club Room;Camisa Club Room;79.00;79.00;Camisa estampada de manga comprida. Possui um bolso na frente.;P;Vintage;;VENDIDO;25:08.3;VERIFICADO
14989;Alfred;Blazer Alfred;79.00;79.00;Blazer com dois botıes na frente e bolsos.;44;Vintage;;VENDIDO;19:24.1;VERIFICADO
14990;Johemar;Colete Marrom Losangos;49.00;49.00;Colete com botıes e padronagem na frente.;M;Vintage;;VENDIDO;14:38.3;VERIFICADO
14991;Byblon;Camisa Bicolor;49.00;49.00;Camisa ampla de manga curta. Tecido com pouca transparÍncia e detalhe atr·s com botıes.;50;Vintage;;VENDIDO;17:49.4;VERIFICADO
14992;Sem Marca;Blusa Flores Azuis;15.00;45.00;Camisa de manga curta com estampa floral.;G;Vintage;;DISPONIVEL;29:59.9;VERIFICADO
14993;Fit;Blusa Fit;49.00;49.00;Blusa ampla estampada.;M;Vintage;;VENDIDO;45:11.0;VERIFICADO
14994;Sem Marca;Camisa Linhas Abstratas;39.00;39.00;Camisa estampada de manga comprida.;G;Vintage;;VENDIDO;23:24.6;VERIFICADO
14995;Cozy Cafe;Vestido Preto Bordado;19.00;69.00;Vestido preto com bordado no decote. Possui decote nas costas com alÁa cruzada.;M;Novo;;DISPONIVEL;15:35.7;VERIFICADO
14996;French Kiss;Vestido Longo French;19.00;69.00;Vestido longo floral de alcinha com detalhe de renda na barra.;M;Vintage;;DISPONIVEL;47:26.8;VERIFICADO
14997;Pinoducci;Camisa Jeans Pinoppuci;55.00;55.00;Camisa jeans, tecido com elasticidade.;46;Vintage;;VENDIDO;20:59.3;VERIFICADO
14998;Blue Steel;CalÁa Jeans Blue Steel;29.00;69.00;CalÁa jeans skinny. Tecido com elasticidade.;40;Vintage;;DISPONIVEL;29:53.4;VERIFICADO
14999;Blue Steel;CalÁa Preta Blue Steel;29.00;69.00;CalÁa jeans skinny. Tecido com elasticidade.;44;Vintage;;DISPONIVEL;35:08.4;VERIFICADO
15000;Byzance;Short Jeans Cruz;19.00;55.00;Short jeans de cintura alta com barra desfiada. Possui tachas bordadas na frente.;42;Vintage;;DISPONIVEL;43:39.1;VERIFICADO
15001;Dardak;Short Alto Dardak;29.00;49.00;Short jeans de cintura alta com barra cortada e dobrada.;40;Vintage;;DISPONIVEL;47:07.7;VERIFICADO
15002;Sem Marca;Saia High Waisted Marrom;19.00;39.00;Saia de cintura alta com fenda lateral.;36;Vintage;;DISPONIVEL;35:48.6;VERIFICADO
15003;Cia das Indias;Vestido Cia das √çndias;29.00;49.00;Vestido de manga curta estampado com forro.;M;Vintage;;DISPONIVEL;41:55.9;VERIFICADO
15004;Guertt's;Bermuda Guertt‚Äôs;49.00;49.00;Bermuda jeans com barra cortada e desfiada.;38;Vintage;;VENDIDO;28:13.0;VERIFICADO
15005;Damyller;Short Preto Damyller;49.00;49.00;Short preto de cintura alta.;40;Vintage;;VENDIDO;13:12.7;VERIFICADO
15006;Tacoma;Jaqueta Jeans Vintage;89.00;89.00;Jaqueta jeans vintage com mangas mais amplas e amarraÁ„o.;M;Vintage;;VENDIDO;41:45.0;VERIFICADO
15007;Luna Modas;Blusa Boho PetrÛleo;29.00;49.00;Blusa de manga comprida com modelagem estilo boho.;P;Vintage;;DISPONIVEL;16:49.1;VERIFICADO
15008;Surs Side;Blusa Cigana Girassol;19.00;39.00;Blusa com modelagem ciganinha estampada.;M;Vintage;;DISPONIVEL;42:52.3;VERIFICADO
15009;Sem Marca;Short Alto Preto;29.00;49.00;Short preto de cintura alta em tecido levinho.;36;Vintage;;DISPONIVEL;34:23.0;VERIFICADO
15010;Naguchi;Blusa Naguschico;15.00;39.00;Regata transparente com estampa na frente.;M;Vintage;;DISPONIVEL;19:43.3;VERIFICADO
15011;Fiorucci;Colete Jeans Fiorucci;89.00;89.00;Colete jeans com botıes na frente.;G;Vintage;;VENDIDO;00:43.2;VERIFICADO
15012;Suez;Jaqueta Jeans Suez;89.00;89.00;Jaqueta jeans com bolsos pequenos na frente.;M;Vintage;;VENDIDO;12:15.0;VERIFICADO
15013;Lakok;Short Lakok;59.00;59.00;Short jeans de cintura alta com barra desfiada. Possui bordado no bolso traseiro e desfiados em volta.;36;Vintage;;VENDIDO;36:00.8;VERIFICADO
15014;Rubicon;Top Rubicon;35.00;35.00;Top preto com listras brilhosas.;P;Vintage;;VENDIDO;13:05.6;VERIFICADO
15015;Gap;Jaqueta Marrom GAP;59.00;59.00;Jaqueta jeans marrom com bolsos falsos.;P;Vintage;;VENDIDO;34:36.8;VERIFICADO
15016;Visual Top;Blusa Visual Top;13.00;39.00;Regata com estampa de oncinha.;M;Vintage;;DISPONIVEL;46:18.2;VERIFICADO
15017;Cheroy;Blusa Cheroy;29.00;35.00;Blusa de alcinha com estampa floral. Possui um pequeno furinho no forro, que n„o compromete a peÁa.;P;Vintage;;DISPONIVEL;48:38.1;VERIFICADO
15018;Hering;CalÁa Hrng;59.00;59.00;CalÁa skinny verde musgo, tecido com elasticidade.;38;Vintage;;VENDIDO;09:29.9;VERIFICADO
15019;Authentic;Macac„o Jeans Authentic;79.00;79.00;Macac„o jeans com botıes na lateral e bolsos.;P;Vintage;;VENDIDO;12:49.0;VERIFICADO
15020;Catwalk;Macac„o Floral;29.00;69.00;Macac„o jeans floral com botıes na lateral e bolso na frente.;P;Vintage;;DISPONIVEL;22:58.3;VERIFICADO
15021;Pink Dress;Camisa Marrom Floral;15.00;49.00;Camisa marrom transparente com estampa floral. Possui detalhe na gola para amarrar.;M;Vintage;;VENDIDO;35:59.2;VERIFICADO
15022;Lemma;Camisa Flanela;59.00;59.00;Camisa de flanela xadrez de manga comprida.;G;Vintage;;VENDIDO;19:15.6;VERIFICADO
15023;Request;CalÁa Request;89.00;89.00;CalÁa jeans roxa com costuras bordÙ.;40;Vintage;;VENDIDO;12:35.2;VERIFICADO
15024;Blue Steel;CalÁa Customizada;89.00;89.00;CalÁa jeans escura customizada pelo artista Nelson Baibich.;40;Vintage;;VENDIDO;44:34.0;VERIFICADO
15025;Zara;CalÁa Resinada Zara;79.00;79.00;CalÁa jeans resinada skinny na cor marrom.;40;Vintage;;VENDIDO;31:34.4;VERIFICADO
15026;Geniu's;Colete Geniu¬¥s;49.00;49.00;Colete de l„ com padronagem.;52;Vintage;;VENDIDO;21:12.6;VERIFICADO
15027;Collins;Blusa Floral Collins;39.00;39.00;Blusa levemente transparente com estampa floral.;40;Vintage;;VENDIDO;58:11.3;VERIFICADO
15028;Sem Marca;Blusa Estampa Vintage;39.00;39.00;Blusa estampada leve. As alÁas tÍm regulagem de altura.;G;Vintage;;VENDIDO;39:04.7;VERIFICADO
15029;Zara;CalÁa Flare Zara;29.00;79.00;CalÁa jeans flare de cintura mÈdia.;40;Vintage;;DISPONIVEL;40:22.1;VERIFICADO
15030;Ellus;Bermuda Ellus;49.00;49.00;Bermuda jeans escura com a barra desfiada.;36;Vintage;;VENDIDO;32:56.3;VERIFICADO
15031;Fideli;Bermuda CotelÍ Fideli;49.00;49.00;Bermuda jeans com textura de veludo cotelÍ, na cor verde militar.;42;Vintage;;DISPONIVEL;15:06.5;VERIFICADO
15032;Lez a Lez;Blusa Trasparente Lez a Lez;39.00;39.00;Blusa transparente com aplicaÁ„o de strass nos ombros.;P;Vintage;;VENDIDO;00:22.4;VERIFICADO
15033;Marfinno;CalÁa Jogger Marfinno;35.00;79.00;CalÁa jogger em jeans escuro. CÛs com el·stico.;38;Vintage;;DISPONIVEL;14:29.0;VERIFICADO
15034;Torelli;Bermuda Torelli;39.00;39.00;Bermuda jeans com barra desfiada.;38;Vintage;;DISPONIVEL;16:39.6;VERIFICADO
15035;Hang Loose;Short Hang Loose;39.00;39.00;Short jeans de cintura alta na cor verde escuro.;38;Vintage;;VENDIDO;34:30.1;VERIFICADO
15036;Koo.p;Vestido Jeans Cop;55.00;55.00;Vestido jeans claro de alcinhas. Possui zÌper nas costas e cord„o transpassado na frente.;P;Vintage;;VENDIDO;17:22.4;VERIFICADO
15037;Bobson;Jaqueta Jeans Bobson;89.00;89.00;Jaqueta jeans vintage com lavagem escura. Botıes com gotas em material que imita pedrarias.;M;Vintage;;VENDIDO;40:34.2;VERIFICADO
15038;Clock Denim;CalÁa Jeans Clock Denim;29.00;69.00;CalÁa jeans skinny preta.;36;Vintage;;DISPONIVEL;04:42.8;VERIFICADO
15039;Sem Marca;Regata Tropical;15.00;29.00;Regata estampada de malha geladinha.;P;Vintage;;DISPONIVEL;28:59.3;VERIFICADO
15040;Sem Marca;Blusa Floral Amarelinha;39.00;39.00;Blusa ampla amarelinha com estampa floral.;GG;Vintage;;VENDIDO;25:24.6;VERIFICADO
15041;Melon;Saia CamurÁa Preta;15.00;49.00;Saia preta de camurcinha.;M;Novo;;DISPONIVEL;54:13.9;VERIFICADO
15042;Sem Marca;Pantalona Marinho;19.00;59.00;CalÁa pantalona de malha na cor azul marinho.;M;Vintage;;VENDIDO;18:14.4;VERIFICADO
15043;MaÁ„ Verde;Camisa MaÁ„ Verde;45.00;45.00;Camisa estampada floral, com leve transparÍncia.;M;Vintage;;VENDIDO;34:00.8;VERIFICADO
15044;Sem Marca;Cardigan 3/4 Vermelho;49.00;49.00;Cardigan de manga curta vermelho.;P;Vintage;;VENDIDO;02:10.3;VERIFICADO
15045;Luana Malhas;Blusa Tramada Areia;19.00;49.00;Blusa tramada de manga longa.;P;Novo;;DISPONIVEL;20:06.1;VERIFICADO
15046;Luana Malhas;Blusa Tramada Bee;19.00;49.00;Blusa tramada de manga longa.;P;Novo;;DISPONIVEL;22:17.9;VERIFICADO
15047;Hess;Blusa Navy;49.00;49.00;Blusa listrada com bordado na frente.;P;Vintage;;VENDIDO;29:02.8;VERIFICADO
15048;Nuxx;Blazer Nuxx;29.00;59.00;Blazer rosa com um bot„o na frente.;M;Vintage;;VENDIDO;34:49.8;VERIFICADO
15049;Bee;CalÁa Nova Bee;29.00;59.00;CalÁa skinny estampada com botıes dourados e detalhe em couro sintÈtico nos bolsos traseiros.;36;Vintage;;DISPONIVEL;19:53.4;VERIFICADO
15050;Blue Steel;Jaqueta Branca BS;39.00;69.00;Jaqueta jeans branca.;P;Vintage;;VENDIDO;07:54.6;VERIFICADO
15051;Forever 21;Vestido Listrado;59.00;59.00;Vestido listrado acinturado com decote nas costas e detalhes em marinho.;P;Vintage;;VENDIDO;15:26.2;VERIFICADO
15052;Effect;Jaqueta Preta CotelÍ;49.00;99.00;Jaqueta de veludo cotelÍ preta com bordado nos bolsos.;M;Vintage;;VENDIDO;42:46.2;VERIFICADO
15053;Forever 21;Vestido Top Listrado;19.00;59.00;Vestido com saia preta e parte de cima listrada. Possui bojo.;M;Vintage;;DISPONIVEL;26:02.5;VERIFICADO
15054;Bee;Legging Montaria;59.00;59.00;Leggind marrom de montaria.;M;Novo;;VENDIDO;22:48.6;VERIFICADO
15055;Esquire;Camisa Jeans Esquire;59.00;59.00;Camisa jeans de manga curta acinturada.;M;Vintage;;VENDIDO;50:55.3;VERIFICADO
15056;Sem Marca;Colete de L„ Verde e Branco;19.00;39.00;Colete de l„ verde e branco com padronagem.;P;Vintage;;DISPONIVEL;37:25.7;VERIFICADO
15057;Villevert;Colete Jeans Spikes;39.00;59.00;Colete jeans com spikes na gola.;P;Vintage;;DISPONIVEL;46:15.1;VERIFICADO
15058;Zara;Camisa Xadrez Flanela;59.00;59.00;Camisa xadrez de flanela com dois bolsos na frente.;P;Vintage;;VENDIDO;44:24.7;VERIFICADO
15059;Sly;Blusa Sly;19.00;39.00;Blusa estampada sem mangas.;M;Vintage;;DISPONIVEL;38:32.5;VERIFICADO
15060;AMP;Legging Amp;19.00;45.00;Legging preta com brilho dourado.;P;Vintage;;DISPONIVEL;28:35.5;VERIFICADO
15061;Sem Marca;Jaqueta Tranparente;59.00;59.00;Jaqueta preta transparente com zÌper na frente.;P;Vintage;;VENDIDO;51:09.2;VERIFICADO
15062;Sem Marca;Colete Cinza Losangulos;39.00;39.00;Colete de tricot com padronagem argyle.;G;Vintage;;DISPONIVEL;17:11.0;VERIFICADO
15063;Sem Marca;Colete Jeans;69.00;69.00;Colete jeans com cavas desfiadas.;G;Vintage;;VENDIDO;32:03.4;VERIFICADO
15064;Pitt;Jaqueta De Sarja Guardian Forces;49.00;69.00;Jaqueta com zÌper, bolsos e bordados pequenos no peito e na manga.;G;Vintage;;VENDIDO;29:59.7;VERIFICADO
15065;Pitt;Jaqueta Jeans Pitt;129.00;129.00;Jaqueta jeans com pelo dentro.;G;Vintage;;VENDIDO;21:28.6;VERIFICADO
15066;Roca Wear;Jaqueta Jeans Roca Wear;89.00;89.00;Jaqueta jeans com bolsos grandes na frente e bordado em um deles.;G;Vintage;;VENDIDO;17:23.5;VERIFICADO
15067;Pool;Bermuda Pool;45.00;45.00;Bermuda jeans.;44;Vintage;;VENDIDO;24:44.2;VERIFICADO
15068;Ville de France;Camisa Ville De France;55.00;55.00;Camisa de manga longa estampada.;G;Vintage;;DISPONIVEL;43:29.3;VERIFICADO
15069;James Pringle;Saia Colegial;49.00;49.00;Saia xadrez de cintura alta com fivelas nas laterais em modelagem bem pequena para cinturas atÈ 58cm.;34;Vintage;;VENDIDO;26:14.7;VERIFICADO
15070;Richards;Camisa Xadrez Richards;59.00;59.00;Camisa xadrez de manga curta com um bolso na frente.;XXG;Vintage;;DISPONIVEL;41:36.9;VERIFICADO
15071;Box Office;Camisa Coqueiros Box;59.00;59.00;Camisa de manga curta estampada com um bolso na frente.;M;Vintage;;VENDIDO;16:37.1;VERIFICADO
15072;Hugo Boss;Camisa Branca Hugo Boss;69.00;69.00;Camisa branca slim.;M;Vintage;;VENDIDO;40:27.3;VERIFICADO
15073;Ocean Brazil;Camisa Estampada Ocean Brazil;49.00;49.00;Camisa de manga curta estampada com um bolso na frente.;GG;Vintage;;VENDIDO;28:37.2;VERIFICADO
15074;Cotton Cafe;Camisa Cotton Cafe;59.00;59.00;Camisa com estampa mi˙da.;GG;Vintage;;DISPONIVEL;14:18.3;VERIFICADO
15075;Sem Marca;Gravata Marinho;25.00;25.00;Gravata slim de tricot azul marinho.;U;Vintage;;VENDIDO;20:33.6;VERIFICADO
15076;Talento;Camisa Estampada Talent;59.00;59.00;Camisa de manga curta estampada.;P;Vintage;;VENDIDO;07:00.8;VERIFICADO
15077;The World Clothing;Camisa Looney Tunes;59.00;59.00;Camisa de manga curta branca com estampa na frente e um bolso.;G;Vintage;;VENDIDO;38:13.9;VERIFICADO
15078;Karachi;Blazer Karachi;79.00;79.00;Blazer preto com trÍs botıes na frente.;48;Vintage;;VENDIDO;20:19.5;VERIFICADO
15079;Sem Marca;Blusa De Tricot Bege;59.00;59.00;Blusa de tricot com listras.;M;Vintage;;VENDIDO;12:58.8;VERIFICADO
15080;Luby;Camisa Estampada Luby;59.00;59.00;Camisa transparente de manga longa estampada.;M;Vintage;;VENDIDO;15:03.0;VERIFICADO
15081;Luana Malhas;Blusa Tramada Bee;19.00;49.00;Blusa tramada de manga longa.;U;Novo;;DISPONIVEL;30:48.1;VERIFICADO
15082;Luana Malhas;Blusa Tramada Bee Turquesa;19.00;49.00;Blusa tramada de manga longa.;U;Novo;;DISPONIVEL;24:47.7;VERIFICADO
15083;Marisa;SuÈter PaetÍs Marisa;19.00;49.00;SuÈter preto em tecido bem leve com paetÍs nos ombros e pequenos bolsos na frente.;P;Vintage;;DISPONIVEL;12:55.6;VERIFICADO
15084;KC Rrigan;Cardigan Kc Rrigan;59.00;59.00;Cardigan com padronagem.;M;Vintage;;VENDIDO;54:18.3;VERIFICADO
15085;Top Charme;Vestido Estampado Bee;29.00;59.00;Vestido estampado de manga longa com babado na barra.;M;Novo;;DISPONIVEL;31:56.5;VERIFICADO
15086;Esquire;Jaqueta Esquire;69.00;69.00;Jaqueta jeans com zÌper na frente com bolso assimÈtrico na frente.;G;Vintage;;VENDIDO;50:48.4;VERIFICADO
15087;Sem Marca;Casaquinho Arabescos;29.00;59.00;Casaquinho preto com textura de arabescos.;M;Vintage;;VENDIDO;09:46.9;VERIFICADO
15088;Danque;Jaqueta Jeans Danque;89.00;89.00;Jaqueta jeans com pelo na barra, punhos e gola.;P;Vintage;;VENDIDO;38:09.7;VERIFICADO
15089;Sem Marca;Blazer Folhas;39.00;69.00;Blazer estampado sem botıes com forro e ombreiras.;P;Novo;;DISPONIVEL;46:21.3;VERIFICADO
15090;Bee;CalÁa Jeans Clara Bee;29.00;59.00;CalÁa jeans nova com tingimento diferenciado e desfiados.;36;Novo;;DISPONIVEL;04:08.8;VERIFICADO
15091;Sem Marca;Cachecol …tinico;29.00;29.00;Cachecol estampado com franja.;U;Vintage;;VENDIDO;55:38.0;VERIFICADO
15092;Fuori;Blusa Fuari;19.00;39.00;Blusa comprida de alcinha estampada.;M;Vintage;;DISPONIVEL;31:12.5;VERIFICADO
15093;Seductions;Vestido Floral Babados;19.00;55.00;Vestido estampado de alcinha com babados e lastex na cintura.;G;Vintage;;DISPONIVEL;30:19.5;VERIFICADO
15094;Zara;Vestido Floral Zara;55.00;55.00;Vestido estampadocom laÁo na frente e ombros semi bufantes. Possui zÌper embutido lateral.;G;Vintage;;VENDIDO;50:18.7;VERIFICADO
15095;Zara;Saia Floral Zara;19.00;39.00;Saia com estampa floral de cintura alta.;P;Vintage;;DISPONIVEL;00:12.6;VERIFICADO
15096;Sem Marca;Cardigan LaÁos;19.00;49.00;Cardigan cinza com estampa de laÁos vermelhos.;P;Vintage;;DISPONIVEL;30:40.6;VERIFICADO
15097;Bee;CalÁa Nova Bee;79.00;79.00;CalÁa de cintura alta em tecido leve.;36;Novo;;VENDIDO;40:14.2;VERIFICADO
15098;Zanatta;Colete L„ Padronagem;45.00;45.00;Colete de l„ com padronagem. Possui alguns fios puxados.;48;Vintage;;VENDIDO;24:30.3;VERIFICADO
15099;Sem Marca;Jaqueta Chumbo;65.00;65.00;Jaqueta forrada com bolsos frontais e bolso interno. Sua cor È mais desbotada, possui a gola e punhos listrados.;P;Vintage;;VENDIDO;51:02.1;VERIFICADO
15100;Reverend;Bermuda Reverland;45.00;45.00;Bermuda jeans escura.;42;Vintage;;DISPONIVEL;35:25.9;VERIFICADO
15101;K&Q;Jaqueta K&Q;39.00;69.00;Jaqueta com zÌper e bolsos frontais. Possi el·stico na barra e nos punhos.;GG;Vintage;;VENDIDO;59:47.8;VERIFICADO
15102;Marru·;Jaqueta de Couro Marru·;89.00;89.00;Jaqueta de couro com zÌper na frente.;M;Vintage;;VENDIDO;07:08.0;VERIFICADO
15103;Ellus;Camisa Ellus;89.00;89.00;Camisa de manga longa estampada com um bolso na frente. Sua abertura frontal n„o È total, possuindo botıes somente atÈ a metade da camisa.;G;Vintage;;VENDIDO;15:23.1;VERIFICADO
15104;Jak Pier;Camisa de Flanela Jak Pier;55.00;55.00;Camisa de flanela com manga longa xadrez. Possui um bols na frente.;G;Vintage;;VENDIDO;39:24.6;VERIFICADO
15105;Di Marsi;Camisa Xadrez Di Marsi;49.00;49.00;Camisa xadrez de manga curta com um bolso na frente.;P;Vintage;;VENDIDO;07:31.0;VERIFICADO
15106;Hering;Camisa Xadrez Hering;59.00;59.00;Camisa xadrez de manga longa com dois bolsos na frente.;GG;Vintage;;DISPONIVEL;32:02.1;VERIFICADO
15107;Beck's;Camisa Beck¬¥s;45.00;45.00;Camisa marrom estampada de manga longa com um bolso na frente. Sua cor se apresenta desbotada, com aspecto mais vintage.;M;Vintage;;VENDIDO;07:27.9;VERIFICADO
15108;Bee;Vestido Po·;39.00;69.00;Vestido com estampa de po· em tecido plano. Possui zÌper atr·s.;G;Novo;;DISPONIVEL;24:33.9;VERIFICADO
15109;Twenty One;Blusa Indiana;39.00;39.00;Blusa indiana estampada transparente. Possui amarraÁ„o atr·s e na nuca, sendo pilssada e solta embaixo.;G;Vintage;;VENDIDO;04:29.6;VERIFICADO
15110;Memove;Saia Preta Melove;39.00;89.00;Saia longa preta com fendas na frente.;38;Vintage;;DISPONIVEL;41:11.3;VERIFICADO
15111;Sislove;Saia Sislove;19.00;39.00;Short-saia azul marinho.;P;Vintage;;DISPONIVEL;33:31.7;VERIFICADO
15112;Bianca Malhas;SuÈter Cinza Gola;69.00;69.00;SuÈter cinza comprido com gola ampla.;G;Vintage;;VENDIDO;16:54.8;VERIFICADO
15113;Histeria;SuÈter GeomÈtrico Gola;79.00;79.00;SuÈter mais compridinho com padronagem e gola alta.;M;Vintage;;VENDIDO;17:41.4;VERIFICADO
15114;Giovanella;Jaqueta Jeans Giovannela;69.00;69.00;Jaqueta jeans branca.;M;Vintage;;VENDIDO;20:03.5;VERIFICADO
15115;Sem Marca;SuÈter Cinza;55.00;55.00;SuÈter fino de manga comprida com gola V. … mais compridinho e cinza.;M;Vintage;;VENDIDO;04:53.4;VERIFICADO
15116;M. Officer;SuÈter M.officer;39.00;69.00;SuÈter com textura e pardonagem.;G;Vintage;;DISPONIVEL;37:35.5;VERIFICADO
15117;Sem Marca;SuÈter Com Padronagem;79.00;79.00;SuÈter com padronagem.;M;Vintage;;VENDIDO;38:13.1;VERIFICADO
15118;Feeling;SuÈter Feeling;79.00;79.00;SuÈter com padronagem. Possui um pequeno pontinho dado na gola, que n„o compromete a peÁa e È praticamente impercetptÌvel.;M;Vintage;;VENDIDO;01:33.6;VERIFICADO
15119;Kremilin;SuÈter Listrado;59.00;59.00;SuÈter listrado com brilho.;G;Vintage;;VENDIDO;33:53.2;VERIFICADO
15120;Sem Marca;Camisa Estampa Abstrata;79.00;79.00;Camisa de manga comprida estampada.;M;Vintage;;VENDIDO;25:31.0;VERIFICADO
